address_id,city,line1,line2,zipcode,state
2f5a60aa-2c02-4ac0-87ec-b020039a7bf8,Antequera,20856 Thackeray Center,7607,,
efee9b49-f950-4baa-9a46-15d74013ce67,Barra Mansa,61 Buell Hill,3,27300-000,
eebe9e05-576e-48d8-9b32-a2a93368795b,Dangshun,404 Red Cloud Way,8474,,
8e647707-0a2c-4d95-be1f-f4c4bd93fca7,Banjar Pedawa,9388 Sheridan Crossing,2,,
91a43514-ab10-41b6-b4bc-5935a3087f19,Kanoni,5 Pleasure Junction,244,,
a9d07198-c2f6-4a28-8d80-85aa931846a9,Wuduhe,448 Fremont Street,7,,
7457b738-89ed-4f14-9ac6-8f1510257ce3,Bay Roberts,89439 Hanover Crossing,6109,V3B,Newfoundland and Labrador
74c021db-bc9c-4957-885d-e813af354216,Aţ Ţafīlah,5525 Florence Parkway,1,,
7be88ecf-e282-4e72-8f05-3081272f79c3,Oslo,3510 North Lane,16868,806,Oslo
6b2c9aed-2be7-482e-9d17-f678b3de97a2,Sukamaju,065 Algoma Terrace,69,,
30a90fe6-f6fd-4d30-af14-cabc8d9386c5,Camacupa,9111 Sugar Street,36,,
9d54abd1-a1d5-4160-b1fa-366e49123486,Izvestkovyy,8776 Waxwing Trail,7196,682652,
da4e51d4-f75a-4a87-b878-a0b9f57327f8,Rego de Água,6651 Vermont Pass,901,2860-278,Setúbal
42790dda-925a-48c8-96fa-ce649fc32446,Hengxianhe,678 Fisk Parkway,2876,,
a587ade1-d34f-40bc-b422-3e93deabf77c,Santo Niño,6962 Morning Parkway,65,6711,
b3a322f2-9882-4386-bbff-54436606601f,Qiryat Yam,23371 Moose Terrace,92070,,
75644d9c-b8e0-475e-9255-ec28a1309b2d,Ngetkib,53 Dixon Lane,4,,
32e60a8b-64d6-4a06-8efe-55db1add440f,Nangkapayung,7546 Duke Point,67345,,
f2cf80ad-6a84-41f5-a49b-a93e5026c167,Fargo,822 Park Meadow Point,7,58122,North Dakota
b612d9e1-5eb7-4071-b4bb-184aa8288b5d,Villa Nueva,48191 Mallory Pass,54008,5903,
7abdb275-2e49-4e3f-9bc1-ef7c8d666314,Dyurtyuli,15386 Cottonwood Avenue,6,452320,
2ab2bac0-ffdb-4a27-b34a-7258d2e193e3,Cayenne,795 Stang Alley,6,97308 CEDEX,Guyane
219f3f94-478b-4323-a8d6-4ee04c486bfe,Peer,8 Hazelcrest Road,127,,
6b6cc70f-0f23-421c-b367-c3bb43aea540,Dengnan,8745 Donald Crossing,63450,,
23e9540f-8d60-45f5-a142-aeb23cd363de,Dongyangzhen,6987 Gina Circle,90667,,
4af016dd-9814-4491-aac4-cf563bcbbacd,Waiwejak,24 Erie Hill,55897,,
5a796f38-25e6-450b-9688-2b6ee0a91191,Lutoryż,1312 Lakewood Gardens Junction,1964,36-047,
53248793-33e6-4056-abd5-2031072c2685,Guyang,460 Columbus Lane,375,,
6e2c53f3-66c5-461d-ab03-3d8cbcda2689,Alpūrai,846 Golden Leaf Center,4,19201,
bbdeb4ca-fcdc-4779-853e-9bb8cc82688d,Puyo,03 Reindahl Terrace,3517,,
2355f091-584e-4693-88ce-5792771ae999,Villefranche-sur-Saône,59 Trailsway Road,5936,69669 CEDEX,Rhône-Alpes
a03fda8d-bef5-48ae-819e-2c249ef903a7,Ziębice,9316 Loomis Way,7781,57-220,
ec805d3a-cf37-4824-8769-99395b0deac5,Krajan Jabungcandi,323 Waxwing Circle,52391,,
88ce6974-8f61-453c-be9f-29a771fc084d,Dugulubgey,43670 Lawn Junction,15534,361538,
8a875e0c-4b56-4f72-9e33-beaaa89cf6b3,Magisterial,328 Dixon Street,9,29223,Chiapas
bb3908de-05a4-4c67-851c-c08dcd3cb889,Sobreira,2 School Avenue,4718,5090-017,Vila Real
fda6c79e-f727-430f-9a5c-c416c17f17f3,Brämhult,4 Farmco Park,8,507 33,Västra Götaland
7f74a19f-189e-4fee-b260-ec5a26a3e07b,Minyat an Naşr,4671 Rieder Pass,25,,
e1c82fe5-2435-4db3-bb82-af9556c64d9b,Pangawaren,492 Monica Crossing,5471,,
8eaadafa-57c2-46fd-9161-ad732ad04229,Luzern,43338 Becker Center,81204,6015,Kanton Luzern
a5a67eea-bdf1-478d-9c03-0e0681bb9eda,Ínfias,88 Di Loreto Drive,887,4815-075,Braga
21a3fc66-e415-4d19-bc02-3a8a2aa966bc,Jönköping,64 Evergreen Park,8,553 02,Jönköping
cdf5308f-2bdc-4092-8d97-552a36cc9bce,Tambov,1832 Shoshone Plaza,89040,392999,
dde4bdec-63e6-490a-9715-440813d4c892,Al Jumūm,1348 Caliangt Point,7,,
c1e76cde-3c79-40e0-8adf-3ee7fc08d11b,San Antonio,11 La Follette Avenue,58915,78278,Texas
a5ea5d86-782f-4469-9bdb-2510973bcda7,Calgary,95458 Chive Point,8,T3S,Alberta
4d15ffe8-2ffc-492a-8ac4-ca54f74b8fe4,Wangjiaping,6 Fieldstone Alley,8,,
6daa751c-da76-46db-a986-016c7f00afea,Älmhult,13 Loftsgordon Center,0,343 35,Kronoberg
766aac03-a26a-4b15-b5fe-54a19c660f95,Tanūmah,477 Colorado Point,29,,
4139f83b-6da8-425d-9a00-ff6c96890da3,Kroczyce,29 Golden Leaf Point,40,42-425,
8e723934-f04e-4eed-9fd0-ac9ceff5ac42,Naga,553 Spenser Terrace,6,7004,
e762efc7-3326-4093-a3e0-a457150a0510,Tottori,6 Darwin Center,296,969-1783,
9b08d8e1-31ad-40fc-abc0-4c044468ce1f,Pamungguan,20954 Dunning Crossing,30,,
f70db6aa-dcd6-48e7-bd60-cd502f646c90,Stockholm,536 North Center,96988,104 62,Stockholm
7d743734-347b-4c7a-ac58-503a6f6fb392,Tubli,394 6th Park,941,4031,
b3753305-da8f-42d6-b801-6b2c29d7b741,Independencia,9339 West Parkway,44199,30815,Chiapas
102daffc-ec84-4cc9-a2da-c418c3a0b79a,Pato Branco,611 Onsgard Point,33,85500-000,
01cfdc73-85ae-4d7f-97fd-056648630c01,Susanino,8737 Gina Point,825,157090,
1588c8ba-3410-4a5c-be52-d3ba1d17dec1,Leiguan,2588 Evergreen Point,46,,
c6e09869-b495-4b9c-8c51-e9c4c30c1741,Siem Reap,704 Carpenter Alley,741,,
3eada623-240e-412b-bf54-73c3ca5df221,Patani,43 Schlimgen Park,1351,,
a4c749ec-fa64-41d4-a770-723a5a03cd85,Eydhafushi,3035 Fairview Terrace,387,,
2412a659-350b-484d-a3b7-9443f0f192cb,Khon Kaen,00 Everett Hill,8,39170,
dd7090a7-79e3-41c0-97e9-67ebf2164ab3,Ichinomiya,65 Mesta Court,41902,941-0056,
83c157c7-9b94-47de-aee0-abfd07320e41,Castro,21 Utah Pass,56,84160-000,
5c98b99c-2c53-4b63-a80b-1bc98301037d,Riangbaring,6474 Sunfield Terrace,46,,
18d63c04-75d0-49f7-9c1c-85f4cfd84352,Fanzhen,77 Marcy Circle,32,,
7b53ab65-fb34-422c-af7f-941fa9dda457,Týn nad Vltavou,722 Corry Center,2,375 01,
5453b1be-4f05-40e9-8554-0656fa4467ca,Araxá,42 Barnett Avenue,21,38180-000,
3c7d4669-3502-4e28-a8d8-d82b3ccf99ae,Barra de São Francisco,17151 Quincy Lane,3,29800-000,
d921844c-74fe-4aa9-9306-8222dcd2632c,Mauren,5 Novick Drive,7,9488,
3dba3cc9-10c1-44bd-a561-f84fc3fa61ab,Visby,951 Helena Pass,34075,621 46,Gotland
f4d1f7c7-a94f-4057-9e12-5d64316f4e3d,Jalālābād,124 Namekagon Trail,474,,
f7ee751c-c054-46e8-8e9f-bffe7867ef62,Matingain,79 Golf Course Way,6,4211,
17246936-64cd-4795-ac37-e19406a20ee9,Mangunjaya,23 Cody Junction,1664,,
118cc708-e108-4273-a217-b04bd831a19e,Sechelt,169 Spenser Junction,598,K1B,British Columbia
c2cd6539-eb04-45b2-9f60-8cedaed46eef,Palmas,9031 Portage Center,467,77000-000,
6039fda6-6f04-40d6-8ad5-daf1f23fc391,Qizhen,08 Sunnyside Way,5,,
2c5525b1-68d2-4932-a3c8-12372010b6b7,‘Amrān,55389 Jenna Avenue,85,,
212fd7a6-6d27-44f7-b162-25fca1c21b2f,Stockholm,90983 Lakewood Gardens Court,20,118 20,Stockholm
bf171674-5306-4e3d-9ce5-3f441046861d,Nadezhda,8 Trailsway Way,941,658160,
588c49a5-f288-4f01-9650-18df8d621d04,Kayapa,95 Raven Park,3371,3708,
94a9a5ab-a449-47c9-95b7-6412117ea277,Aghavnadzor,987 Barby Place,4,,
33e859e6-c799-45f0-981b-4d67c8d97b7e,Nong Yasai,20 Everett Terrace,7,72240,
705916c2-b5f4-47fb-916b-84e00cc1b8fb,Tupiza,0179 Killdeer Junction,30,,
78aecbed-bf62-4ec6-b88f-7d52c4bd0d95,Jiangzao,66793 Sunnyside Court,29,,
93d14b11-d9ed-4054-a4c2-61bd1978a70a,Xinji,04 Comanche Lane,97,,
c2c980ec-ec65-43f3-acac-0ef3c8e27a5d,Łaskarzew,883 Ohio Alley,57642,08-450,
cfb49c78-ad2a-4e4d-89e4-2017effa6e50,Morelos,31 Elmside Park,1427,78130,San Luis Potosi
270fedb3-68d4-43a0-9f6a-fe794753fc10,Markópoulo,390 Twin Pines Hill,26,,
502d736c-e705-4b26-8f5d-a24ef62b3b62,Baltimore,3226 Prairie Rose Place,92216,21290,Maryland
2239ba4d-1e8e-40be-88e9-c28afcf5cf71,Grenoble,68 Ridgeway Plaza,6737,38816 CEDEX 1,Rhône-Alpes
f433ea9a-4d14-4c19-b321-5ca3b4ee52d5,Labney,1401 Donald Circle,96238,2437,
e411ae23-2cc2-44db-af29-451753b62434,Cockburn Town,19 Schlimgen Parkway,50,,
d9318d6c-d6fa-400e-9b9e-c757bf1cf676,Serrana,25073 Eastwood Way,1,14150-000,
d7deb9e3-0314-4ff6-8056-9fabba6846aa,Anta,6651 Lerdahl Alley,3,,
ef78fece-6235-4e8b-81c1-8322cb573eaf,Krajan Satu,18401 Union Trail,49747,,
69694038-c160-4855-8d27-1c7b50b00dde,Město,4788 Kingsford Terrace,30322,364 61,
7f1be9b0-5d11-48a1-a37a-ff94a0745717,Tuguanpu,3404 Crowley Junction,3081,,
5351732a-6797-49c4-887d-2c78014bd8e4,Padova,6975 Mcbride Trail,42211,35141,Veneto
87c4dba2-1c72-4098-b1fa-67d3b103b848,Riit,8 Lakeland Plaza,83,,
f0ca7816-9ae5-461d-9b9b-e79da31082a9,Narew,7389 Almo Junction,99268,17-210,
b3ebe847-3eb3-4dc6-a3fd-fcc4531934d9,Hobaramachi,44571 Waywood Pass,7230,960-0808,
f61ac490-7bf9-4c4f-ac3f-beca44c37496,Santa Bárbara d'Oeste,0 Northland Court,436,13450-000,
652fd4b1-2ed1-41c3-8ce5-fc45738fdaaa,San Marcos,88039 Nova Alley,74832,,
6fa72767-3796-4e2e-895f-69013170e5d3,Itapetinga,7179 Bonner Hill,77,45700-000,
ba8e6245-88b9-499b-85c7-386c91400776,Ouzini,56580 Canary Crossing,612,,
ce98de43-fc9f-47f4-ae73-523d970bd4ad,Xuefu,9 Lakeland Parkway,34,,
5fa63e9b-ecdb-4aac-8fcf-4fce2321e14d,Baliang,758 Lukken Court,86496,,
3119a978-a928-477d-b9af-95997648a570,Asyūţ,30347 Lighthouse Bay Court,32877,,
9bf0f72b-dfb7-4c44-950d-2ccb424cd72e,Pato Branco,44990 Del Mar Lane,27,85500-000,
ff38b8db-c825-4771-aaeb-690e7503684c,Bamban,7498 Dapin Lane,9724,,
37f54704-dec3-4cbf-904d-e2ed15d257fc,Sidamukti,964 Lien Park,9,,
816a6484-49b9-4fd1-aa34-ff137d190996,Zunilito,6 Mayer Crossing,2418,10009,
04f942e3-04d3-42ec-8c47-81d9ed86c907,Al Lagowa,8071 Surrey Center,12,,
2d9562c4-33fc-4494-88c9-b051255e6b21,Dū Laīnah,11905 Bartillon Court,265,,
783856a8-5ddc-468c-a3a9-0f5b2c74ec60,Crnilište,6888 Union Hill,11310,7505,
836e1644-2662-4eb0-a1fe-86bca9c8a145,Maluso,2 John Wall Pass,7,7303,
3e140af2-3bbc-4d04-b1c6-08fd0fd37cb9,Magdalena,16555 Heffernan Plaza,231,,
7993f99f-50aa-4fb8-92de-8f2dd1a353cd,Lima,077 American Drive,63,,
4301c5be-f9c3-456d-97d0-09cc20c96904,Honglu,9 Dovetail Crossing,84245,,
6aaa455e-c40a-40f4-9b5d-c87cc57336ea,Smolenskoye,9268 Onsgard Plaza,34,659600,
2ce1cbd7-cade-4da9-a194-43e976ed1709,Kompaniyivka,950 Moulton Junction,579,,
bffc70cc-1f0e-460c-9251-7255936177a8,Sosnovyy Bor,63 Southridge Junction,73502,601808,
afdc5a40-102a-4100-b936-410e4b029c9a,Belopa,870 Bultman Lane,22,,
44345762-19bb-41dd-8ec8-891bbd745c4c,Santa Cruz das Palmeiras,35 Vermont Hill,857,13650-000,
bfa16836-114e-4a17-a2d8-853c5672ff42,Nowy Duninów,97992 Londonderry Park,4,09-505,
f53b35c3-3b39-47b6-b8e5-d6d6ac15005b,Zeya,63 Hooker Alley,4062,186915,
740c4e0b-d152-4305-bc17-c47dc695f5ad,Irosin,76 Namekagon Point,42,4707,
2a862e6d-0e1f-4e67-a309-6d9de13f8985,Lazarevac,3 Victoria Alley,7,,
98c04b33-235a-4d40-8e59-ee3f1538f49a,Jambubol,2 Bartelt Center,2,,
76e6e66c-3ae3-4250-a548-7dbc7da53521,Preobrazheniye,3 Claremont Hill,2,429500,
edd2d654-5c6c-4d96-b3d7-827e65a26c6d,Saint Croix,8 Laurel Avenue,4686,851,
256bdc07-b222-4048-8be3-6a3163959806,Stavyshche,03558 Lien Place,6044,,
8418ed26-b3be-423b-8f55-aa18780451f4,Rio das Pedras,52945 Everett Terrace,9,13390-000,
44f39da6-17df-4895-86b7-28b48f20aba7,Pau,22 Dovetail Center,0,64029 CEDEX 9,Aquitaine
c5604c06-309f-4ae3-9131-52512cb4525e,Dobczyce,34845 Esch Trail,5,32-410,
a69e3d72-9d7c-4fd0-82a3-7ce4a6e58e94,Kristiansund N,1067 Arrowood Plaza,27020,6517,More og Romdal
c0cd93b3-9460-4dfe-a84b-b69dad62d51d,Dzüünkharaa,204 Amoth Parkway,13711,,
6b3402cc-8610-41ed-afae-c077884454d9,Cambanugoy,9 Springs Court,74,8102,
94f34959-ff0d-46d2-b59c-0fc54505b704,Montbéliard,641 Maryland Parkway,87,25204 CEDEX,Franche-Comté
5e2fe8c9-d003-4b71-b4de-ad3a505fa025,Mantampay,8 Haas Park,7,9201,
9b6bb565-42df-4c2f-9818-4ae544ec4c50,Kanigorokrajan,79 Erie Park,92513,,
112b388c-5aff-4b8e-9e21-9a11f6f22b46,Calaba,4910 Sullivan Court,93883,2807,
45b05b53-e7f2-4b91-aae8-847a3b194b19,Ejigbo,17643 Mendota Hill,4557,,
150840ce-0f3a-469a-961d-0c171d5d4304,Bunutan,4750 Briar Crest Avenue,61,,
d52eec55-5e17-4323-aedd-24c42aed2506,Jardinópolis,50767 Towne Hill,640,14680-000,
55be2a43-1e9e-4d16-8a37-64c7830c29ff,Feng’an,64774 Grim Circle,81,,
1037c15f-a906-44d3-ae72-5a661438f301,Bahir Dar,7011 Longview Street,7014,,
ecef9453-cd39-4535-85fb-aca16a2c9b32,Nowa Dęba,182 Forest Run Alley,89,39-460,
30050ad4-b568-4926-91b5-cd6b46526269,El Corozal,407 Troy Hill,275,,
cf1d34ce-22a1-43bb-9cd7-8be42c3cdb82,Zavrč,8041 Parkside Terrace,39,2283,
1fed6785-7aa7-4003-a604-8af5974b7e1f,Lhakangtang,59048 Kim Pass,1,,
de47f446-f74a-4720-b285-63423dac681a,Wichita,356 Nelson Avenue,169,67236,Kansas
92568d53-86d7-4706-9184-f1c14fe3d23a,Qi’an,2845 Oxford Lane,73,,
9f769bae-7ec6-408f-95c5-2cd6c54b7970,Puqian,35452 Fairview Point,9,,
a36e33a0-64b7-4f10-a97a-9bb1a7658f1d,Santo Anastácio,303 Atwood Park,249,19360-000,
8f1a075b-b475-45d5-86c8-95a315364d40,Clamart,2 Crest Line Point,6946,92144 CEDEX,Île-de-France
26ee6e82-59a8-4c1a-b4fe-8cad4df7b12c,Kang-neung,895 Dwight Junction,94231,,
00f45403-d6de-42d1-b021-6b93273bffef,Cigagade,30 Lotheville Terrace,1354,,
8271ccb8-ff03-45c3-bed9-614bbf6b38cf,Miracema,408 Algoma Court,51,28460-000,
5ce821fa-d66c-42bc-bc11-bfaeeefcde3f,Columbus,5268 Memorial Trail,6,31998,Georgia
f72b14e4-6a7e-4d63-98a3-2b41f4c96a9f,Kilmacanoge,724 Bunker Hill Trail,82,A98,
a34e133c-e105-4885-bb64-4da187c33655,Fendou,844 Jana Pass,327,,
b2ad72b7-f549-4e06-bec4-20f4a365d341,Hagi,7 Merry Pass,8937,869-6111,
124eb9d6-506f-41ca-a695-6e6cb8c6daa4,Fatumnasi,38 Monument Road,5581,,
affd70b3-04d9-4665-bffb-70191902d630,Naivasha,38551 Crowley Crossing,59,,
de0716f2-cc74-4881-b95b-58306768a503,Banjar Pangkungtibah Selatan,4 Killdeer Trail,17,,
745a86d7-ab2d-49be-9ecd-1c200ee32b6d,Qiaole,5971 Briar Crest Street,35531,,
25f7d3a2-87bf-4e4b-b6e5-3832b69f581d,Zhangjiaji,5646 Rieder Plaza,4998,,
fa4d93f5-d9c7-4e9d-885e-8bf74d0de88d,Karanglo,43196 Southridge Terrace,9,,
0a763e27-d435-4bed-b949-937d91a8fdca,Yuanqiao,016 Golf Course Road,8,,
e916ebe6-9530-4f56-ae9d-d8c176a88b10,Majiao,219 Lighthouse Bay Circle,50635,,
7d7ea736-0795-488f-954b-dad8e01f579c,Zhaitou,14 Crowley Alley,82415,,
